"","outflow","price","gap"
"12171",18,65,-8.33333396911621
"12172",18,65,-8.33333396911621
"12173",19,65,-7.33333349227905
"12174",19,65,-7.33333349227905
"12175",19,65,-7.33333349227905
"12176",18,65,-8.33333396911621
"12177",19,65,-7.33333349227905
"12178",18,65,-8.33333396911621
"12179",18,65,-8.33333396911621
"12180",18,65,-8.33333396911621
"12181",18,65,-8.33333396911621
"12182",18,65,-8.33333396911621
"12183",18,65,-8.33333396911621
"12184",18,65,-8.33333396911621
"12185",18,65,-8.33333396911621
"12186",18,65,-8.33333396911621
"12187",18,65,-8.33333396911621
"12188",18,65,-8.33333396911621
"12189",18,65,-8.33333396911621
"12190",18,65,-8.33333396911621
"12191",18,65,-8.33333396911621
"12192",18,65,-8.33333396911621
"12193",18,65,-8.33333396911621
"12194",18,65,-8.33333396911621
"12195",18,65,-8.33333396911621
"12196",18,65,-8.33333396911621
"12197",18,65,-8.33333396911621
"12198",18,65,-8.33333396911621
"12199",18,65,-8.33333396911621
"12200",19,65,-7.33333349227905
"12201",18,65,-8.33333396911621
"12202",18,65,-8.33333396911621
"12203",19,65,-7.33333349227905
"12204",18,65,-8.33333396911621
"12205",18,65,-8.33333396911621
"12206",19,65,-7.33333349227905
"12207",18,65,-8.33333396911621
"12208",18,65,-8.33333396911621
"12209",19,65,-7.33333349227905
"12210",18,65,-8.33333396911621
"12211",18,65,-8.33333396911621
"12212",18,65,-8.33333396911621
"12213",18,65,-8.33333396911621
"12214",19,65,-7.33333349227905
"12215",18,65,-8.33333396911621
"12216",18,65,-8.33333396911621
"12217",19,65,-7.33333349227905
"12218",18,65,-8.33333396911621
"12219",18,65,-8.33333396911621
"12220",19,65,-7.33333349227905
"12221",19,65,-7.33333349227905
"12222",19,65,-7.33333349227905
"12223",19,65,-7.33333349227905
"12224",19,65,-7.33333349227905
"12225",19,65,-7.33333349227905
"12226",19,65,-7.33333349227905
"12227",19,65,-7.33333349227905
"12228",19,65,-7.33333349227905
"12229",19,65,-7.33333349227905
"12230",20,65,-6.33333349227905
"12231",19,65,-7.33333349227905
"12232",19,65,-7.33333349227905
"12233",20,65,-6.33333349227905
"12234",19,65,-7.33333349227905
"12235",20,65,-6.33333349227905
"12236",20,65,-6.33333349227905
"12237",19,65,-7.33333349227905
"12238",20,65,-6.33333349227905
"12239",20,65,-6.33333349227905
"12240",20,65,-6.33333349227905
"12241",20,65,-6.33333349227905
"12242",20,65,-6.33333349227905
"12243",20,65,-6.33333349227905
"12244",20,65,-6.33333349227905
"12245",20,65,-6.33333349227905
"12246",20,65,-6.33333349227905
"12247",20,65,-6.33333349227905
"12248",20,65,-6.33333349227905
"12249",20,65,-6.33333349227905
"12250",20,65,-6.33333349227905
"12251",21,65,-5.33333349227905
"12252",20,65,-6.33333349227905
"12253",20,65,-6.33333349227905
"12254",20,65,-6.33333349227905
"12255",21,65,-5.33333349227905
"12256",20,65,-6.33333349227905
"12257",21,65,-5.33333349227905
"12258",20,65,-6.33333349227905
"12259",20,65,-6.33333349227905
"12260",21,65,-5.33333349227905
"12261",21,65,-5.33333349227905
"12262",20,65,-6.33333349227905
"12263",21,65,-4.33333349227905
"12264",21,65,-4.33333349227905
"12265",21,65,-4.33333349227905
"12266",21,65,-4.33333349227905
"12267",21,65,-4.33333349227905
"12268",21,65,-4.33333349227905
"12269",21,65,-4.33333349227905
"12270",21,65,-4.33333349227905
"12271",21,65,-4.33333349227905
"12272",21,65,-4.33333349227905
"12273",20,65,-5.33333349227905
"12274",21,65,-4.33333349227905
"12275",21,65,-4.33333349227905
"12276",21,65,-4.33333349227905
"12277",21,65,-4.33333349227905
"12278",21,65,-4.33333349227905
"12279",21,65,-4.33333349227905
"12280",20,65,-5.33333349227905
"12281",21,65,-4.33333349227905
"12282",21,65,-4.33333349227905
"12283",21,65,-4.33333349227905
"12284",21,65,-4.33333349227905
"12285",21,65,-4.33333349227905
"12286",21,65,-4.33333349227905
"12287",21,64,-4.33333349227905
"12288",21,64,-4.33333349227905
"12289",21,64,-4.33333349227905
"12290",21,64,-4.33333349227905
"12291",20,64,-5.33333349227905
"12292",21,64,-4.33333349227905
"12293",21,64,-4.33333349227905
"12294",21,64,-4.33333349227905
"12295",20,64,-5.33333349227905
"12296",21,64,-4.33333349227905
"12297",20,64,-5.33333349227905
"12298",20,64,-5.33333349227905
"12299",20,64,-5.33333349227905
"12300",21,64,-4.33333349227905
"12301",20,64,-5.33333349227905
"12302",20,64,-5.33333349227905
"12303",20,64,-5.33333349227905
"12304",20,64,-5.33333349227905
"12305",20,64,-5.33333349227905
"12306",20,64,-5.33333349227905
"12307",20,64,-5.33333349227905
"12308",20,64,-5.33333349227905
"12309",20,64,-5.33333349227905
"12310",20,64,-5.33333349227905
"12311",19,64,-6.33333349227905
"12312",20,64,-5.33333349227905
"12313",20,64,-5.33333349227905
"12314",20,64,-5.33333349227905
"12315",19,64,-6.33333349227905
"12316",20,64,-5.33333349227905
"12317",19,64,-6.33333349227905
"12318",20,64,-5.33333349227905
"12319",20,64,-5.33333349227905
"12320",19,64,-6.33333349227905
"12321",20,64,-5.33333349227905
"12322",19,64,-6.33333349227905
"12323",19,64,-6.33333349227905
"12324",19,64,-6.33333349227905
"12325",19,64,-6.33333349227905
"12326",19,64,-6.33333349227905
"12327",19,64,-6.33333349227905
"12328",19,64,-6.33333349227905
"12329",19,64,-6.33333349227905
"12330",18,64,-7.33333349227905
"12331",19,64,-6.33333349227905
"12332",18,64,-7.33333349227905
"12333",19,64,-6.33333349227905
"12334",19,64,-6.33333349227905
"12335",19,64,-6.33333349227905
"12336",19,64,-6.33333349227905
"12337",18,64,-7.33333349227905
"12338",19,64,-6.33333349227905
"12339",18,64,-7.33333349227905
"12340",19,64,-6.33333349227905
"12341",19,64,-6.33333349227905
"12342",18,64,-7.33333349227905
"12343",19,64,-6.33333349227905
"12344",18,64,-7.33333349227905
"12345",19,64,-6.33333349227905
"12346",18,64,-7.33333349227905
"12347",18,64,-7.33333349227905
"12348",18,64,-7.33333349227905
"12349",18,64,-7.33333349227905
"12350",18,64,-7.33333349227905
"12351",18,64,-7.33333349227905
"12352",18,64,-7.33333349227905
"12353",18,64,-7.33333349227905
"12354",18,64,-7.33333349227905
"12355",18,64,-7.33333349227905
"12356",18,64,-7.33333349227905
"12357",18,64,-7.33333349227905
"12358",18,64,-7.33333349227905
"12359",18,64,-7.33333349227905
"12360",18,64,-7.33333349227905
"12361",18,64,-7.33333349227905
"12362",18,64,-7.33333349227905
"12363",18,64,-7.33333349227905
"12364",18,64,-7.33333349227905
"12365",18,64,-7.33333349227905
"12366",18,64,-7.33333349227905
"12367",18,64,-7.33333349227905
"12368",17,64,-8.33333396911621
"12369",18,64,-7.33333349227905
"12370",18,64,-7.33333349227905
"12371",17,64,-8.33333396911621
"12372",18,64,-7.33333349227905
"12373",18,64,-7.33333349227905
"12374",18,64,-7.33333349227905
"12375",18,64,-7.33333349227905
"12376",18,64,-7.33333349227905
"12377",18,64,-7.33333349227905
"12378",18,64,-7.33333349227905
"12379",18,64,-7.33333349227905
"12380",18,64,-7.33333349227905
"12381",18,64,-7.33333349227905
"12382",18,64,-7.33333349227905
"12383",19,64,-6.33333349227905
"12384",18,64,-7.33333349227905
"12385",18,64,-7.33333349227905
"12386",19,64,-6.33333349227905
"12387",19,64,-6.33333349227905
"12388",18,64,-7.33333349227905
"12389",19,64,-6.33333349227905
"12390",19,64,-6.33333349227905
"12391",19,64,-6.33333349227905
"12392",19,64,-6.33333349227905
"12393",19,64,-6.33333349227905
"12394",19,64,-6.33333349227905
"12395",19,64,-6.33333349227905
"12396",19,64,-6.33333349227905
"12397",19,64,-6.33333349227905
"12398",19,64,-6.33333349227905
"12399",19,64,-6.33333349227905
"12400",19,64,-6.33333349227905
"12401",19,64,-6.33333349227905
"12402",20,64,-5.33333349227905
"12403",20,64,-5.33333349227905
"12404",20,64,-5.33333349227905
"12405",20,64,-5.33333349227905
"12406",20,64,-5.33333349227905
"12407",19,64,-6.33333349227905
"12408",20,64,-5.33333349227905
"12409",20,64,-5.33333349227905
"12410",20,64,-5.33333349227905
"12411",20,64,-5.33333349227905
"12412",20,64,-5.33333349227905
"12413",20,64,-5.33333349227905
"12414",20,64,-5.33333349227905
"12415",20,64,-5.33333349227905
"12416",20,64,-5.33333349227905
"12417",20,64,-5.33333349227905
"12418",20,64,-5.33333349227905
"12419",21,64,-4.33333349227905
"12420",21,64,-4.33333349227905
"12421",21,64,-4.33333349227905
"12422",20,64,-5.33333349227905
"12423",21,64,-4.33333349227905
"12424",21,64,-4.33333349227905
"12425",21,64,-4.33333349227905
"12426",21,64,-4.33333349227905
"12427",21,64,-4.33333349227905
"12428",21,64,-4.33333349227905
"12429",21,64,-4.33333349227905
"12430",20,64,-5.33333349227905
"12431",21,64,-4.33333349227905
"12432",20,64,-5.33333349227905
"12433",21,64,-4.33333349227905
"12434",21,64,-4.33333349227905
"12435",21,64,-4.33333349227905
"12436",21,64,-4.33333349227905
"12437",21,64,-4.33333349227905
"12438",21,64,-4.33333349227905
"12439",21,64,-4.33333349227905
"12440",21,64,-4.33333349227905
"12441",21,64,-4.33333349227905
"12442",21,64,-4.33333349227905
"12443",21,64,-4.33333349227905
"12444",21,64,-4.33333349227905
"12445",21,64,-4.33333349227905
"12446",21,64,-4.33333349227905
"12447",21,64,-4.33333349227905
"12448",21,64,-4.33333349227905
"12449",22,64,-3.33333349227905
"12450",21,64,-4.33333349227905
"12451",21,64,-4.33333349227905
"12452",21,64,-4.33333349227905
"12453",21,64,-4.33333349227905
"12454",20,64,-5.33333349227905
"12455",21,64,-4.33333349227905
"12456",21,64,-4.33333349227905
"12457",21,64,-4.33333349227905
"12458",20,64,-5.33333349227905
"12459",21,64,-4.33333349227905
"12460",20,64,-5.33333349227905
"12461",21,64,-4.33333349227905
"12462",20,64,-5.33333349227905
"12463",20,64,-5.33333349227905
"12464",20,64,-5.33333349227905
"12465",20,64,-5.33333349227905
"12466",20,64,-5.33333349227905
"12467",20,64,-5.33333349227905
"12468",20,64,-5.33333349227905
"12469",20,64,-5.33333349227905
"12470",20,64,-5.33333349227905
"12471",20,64,-5.33333349227905
"12472",20,64,-5.33333349227905
"12473",20,63,-5.33333349227905
"12474",19,63,-6.33333349227905
"12475",20,63,-5.33333349227905
"12476",20,63,-5.33333349227905
"12477",20,63,-5.33333349227905
"12478",19,63,-6.33333349227905
"12479",19,63,-6.33333349227905
"12480",20,63,-5.33333349227905
"12481",19,63,-6.33333349227905
"12482",19,63,-6.33333349227905
"12483",19,63,-6.33333349227905
"12484",19,63,-6.33333349227905
"12485",20,63,-5.33333349227905
"12486",19,63,-6.33333349227905
"12487",19,63,-6.33333349227905
"12488",19,63,-6.33333349227905
"12489",19,63,-6.33333349227905
"12490",19,63,-6.33333349227905
"12491",19,63,-6.33333349227905
"12492",19,63,-6.33333349227905
"12493",19,63,-6.33333349227905
"12494",19,63,-6.33333349227905
"12495",19,63,-6.33333349227905
"12496",19,63,-6.33333349227905
"12497",19,63,-6.33333349227905
"12498",19,63,-6.33333349227905
"12499",19,63,-6.33333349227905
"12500",19,63,-6.33333349227905
"12501",19,63,-6.33333349227905
"12502",19,63,-6.33333349227905
"12503",19,63,-6.33333349227905
"12504",19,63,-6.33333349227905
"12505",19,63,-6.33333349227905
"12506",19,63,-6.33333349227905
"12507",19,63,-6.33333349227905
"12508",18,63,-7.33333349227905
"12509",19,63,-6.33333349227905
"12510",19,63,-6.33333349227905
"12511",19,63,-6.33333349227905
"12512",18,63,-7.33333349227905
"12513",19,63,-6.33333349227905
"12514",19,63,-6.33333349227905
"12515",19,63,-6.33333349227905
"12516",19,63,-6.33333349227905
"12517",19,63,-6.33333349227905
"12518",19,63,-6.33333349227905
"12519",19,63,-6.33333349227905
"12520",19,63,-6.33333349227905
"12521",19,63,-6.33333349227905
"12522",19,63,-6.33333349227905
"12523",19,63,-6.33333349227905
"12524",19,63,-6.33333349227905
"12525",19,63,-6.33333349227905
"12526",19,63,-6.33333349227905
"12527",19,63,-6.33333349227905
"12528",19,63,-6.33333349227905
"12529",19,63,-6.33333349227905
"12530",19,63,-6.33333349227905
"12531",19,63,-6.33333349227905
"12532",19,63,-6.33333349227905
"12533",19,63,-6.33333349227905
"12534",20,63,-5.33333349227905
"12535",19,63,-6.33333349227905
"12536",19,63,-6.33333349227905
"12537",19,63,-6.33333349227905
"12538",20,63,-5.33333349227905
"12539",19,63,-6.33333349227905
"12540",19,63,-6.33333349227905
"12541",19,63,-6.33333349227905
"12542",19,63,-6.33333349227905
"12543",19,63,-6.33333349227905
"12544",19,63,-6.33333349227905
"12545",19,63,-6.33333349227905
"12546",19,63,-6.33333349227905
"12547",19,63,-6.33333349227905
"12548",19,63,-6.33333349227905
"12549",19,63,-6.33333349227905
"12550",20,63,-5.33333349227905
"12551",20,63,-5.33333349227905
"12552",19,63,-6.33333349227905
"12553",20,63,-5.33333349227905
"12554",19,63,-6.33333349227905
"12555",19,63,-6.33333349227905
"12556",19,63,-6.33333349227905
"12557",19,63,-6.33333349227905
"12558",20,63,-5.33333349227905
"12559",19,63,-6.33333349227905
"12560",19,63,-6.33333349227905
"12561",20,63,-5.33333349227905
"12562",19,63,-6.33333349227905
"12563",20,63,-5.33333349227905
"12564",20,63,-5.33333349227905
"12565",19,63,-6.33333349227905
"12566",20,63,-5.33333349227905
"12567",19,63,-6.33333349227905
"12568",20,63,-5.33333349227905
"12569",20,63,-5.33333349227905
"12570",20,63,-5.33333349227905
"12571",19,63,-6.33333349227905
"12572",19,63,-6.33333349227905
"12573",20,63,-5.33333349227905
"12574",20,63,-5.33333349227905
"12575",20,63,-5.33333349227905
"12576",20,63,-5.33333349227905
"12577",20,63,-5.33333349227905
"12578",20,63,-5.33333349227905
"12579",20,63,-5.33333349227905
"12580",20,63,-5.33333349227905
"12581",20,63,-5.33333349227905
"12582",20,63,-5.33333349227905
"12583",20,63,-5.33333349227905
"12584",20,63,-5.33333349227905
"12585",20,63,-5.33333349227905
"12586",19,63,-6.33333349227905
"12587",20,63,-5.33333349227905
"12588",20,63,-5.33333349227905
"12589",20,63,-5.33333349227905
"12590",20,63,-5.33333349227905
"12591",19,63,-6.33333349227905
"12592",20,63,-5.33333349227905
"12593",20,63,-5.33333349227905
"12594",19,63,-6.33333349227905
"12595",20,63,-5.33333349227905
"12596",20,63,-5.33333349227905
"12597",19,63,-6.33333349227905
"12598",20,63,-5.33333349227905
"12599",19,63,-6.33333349227905
"12600",19,63,-6.33333349227905
"12601",19,63,-6.33333349227905
"12602",19,63,-6.33333349227905
"12603",19,63,-6.33333349227905
"12604",19,63,-6.33333349227905
"12605",19,63,-6.33333349227905
"12606",19,63,-6.33333349227905
"12607",19,63,-6.33333349227905
"12608",19,63,-6.33333349227905
"12609",19,63,-6.33333349227905
"12610",19,63,-6.33333349227905
"12611",20,63,-5.33333349227905
"12612",19,63,-6.33333349227905
"12613",19,63,-6.33333349227905
"12614",19,63,-6.33333349227905
"12615",19,63,-6.33333349227905
"12616",19,63,-6.33333349227905
"12617",19,63,-6.33333349227905
"12618",19,63,-6.33333349227905
"12619",19,63,-6.33333349227905
"12620",19,63,-6.33333349227905
"12621",19,63,-6.33333349227905
"12622",19,63,-6.33333349227905
"12623",19,63,-6.33333349227905
"12624",19,63,-6.33333349227905
"12625",19,63,-6.33333349227905
"12626",19,63,-6.33333349227905
"12627",19,63,-6.33333349227905
"12628",19,63,-6.33333349227905
"12629",19,63,-6.33333349227905
"12630",19,63,-6.33333349227905
"12631",19,63,-6.33333349227905
"12632",19,63,-6.33333349227905
"12633",19,63,-6.33333349227905
"12634",19,63,-6.33333349227905
"12635",19,63,-6.33333349227905
"12636",19,63,-6.33333349227905
"12637",19,63,-6.33333349227905
"12638",19,63,-6.33333349227905
"12639",19,63,-6.33333349227905
"12640",19,63,-6.33333349227905
"12641",19,63,-6.33333349227905
"12642",19,63,-6.33333349227905
"12643",19,63,-6.33333349227905
"12644",19,63,-6.33333349227905
"12645",20,63,-5.33333349227905
"12646",19,63,-6.33333349227905
"12647",19,63,-6.33333349227905
"12648",20,63,-5.33333349227905
"12649",19,63,-6.33333349227905
"12650",19,62,-6.33333349227905
"12651",20,62,-5.33333349227905
"12652",19,62,-6.33333349227905
"12653",19,62,-6.33333349227905
"12654",20,62,-5.33333349227905
"12655",19,62,-6.33333349227905
"12656",19,62,-6.33333349227905
"12657",20,62,-5.33333349227905
"12658",19,62,-6.33333349227905
"12659",19,62,-6.33333349227905
"12660",20,62,-5.33333349227905
"12661",19,62,-6.33333349227905
"12662",19,62,-6.33333349227905
"12663",19,62,-6.33333349227905
"12664",19,62,-6.33333349227905
"12665",19,62,-6.33333349227905
"12666",19,62,-6.33333349227905
"12667",19,62,-6.33333349227905
"12668",19,62,-6.33333349227905
"12669",19,62,-6.33333349227905
"12670",19,62,-6.33333349227905
"12671",19,62,-6.33333349227905
"12672",20,62,-5.33333349227905
"12673",20,62,-5.33333349227905
"12674",20,62,-5.33333349227905
"12675",20,62,-5.33333349227905
"12676",20,62,-5.33333349227905
"12677",20,62,-5.33333349227905
"12678",20,62,-5.33333349227905
"12679",20,62,-5.33333349227905
"12680",20,62,-5.33333349227905
"12681",20,62,-5.33333349227905
"12682",20,62,-5.33333349227905
"12683",20,62,-5.33333349227905
"12684",20,62,-5.33333349227905
"12685",21,62,-4.33333349227905
"12686",20,62,-5.33333349227905
"12687",20,62,-5.33333349227905
"12688",21,62,-4.33333349227905
"12689",20,62,-5.33333349227905
"12690",21,62,-4.33333349227905
"12691",21,62,-4.33333349227905
"12692",21,62,-4.33333349227905
"12693",21,62,-4.33333349227905
"12694",21,62,-4.33333349227905
"12695",21,62,-4.33333349227905
"12696",21,62,-4.33333349227905
"12697",21,62,-4.33333349227905
"12698",21,62,-4.33333349227905
"12699",21,62,-4.33333349227905
"12700",21,62,-4.33333349227905
"12701",21,62,-4.33333349227905
"12702",21,62,-4.33333349227905
"12703",22,62,-3.33333349227905
"12704",21,62,-4.33333349227905
"12705",21,62,-4.33333349227905
"12706",22,62,-3.33333349227905
"12707",21,62,-4.33333349227905
"12708",21,62,-4.33333349227905
"12709",22,62,-3.33333349227905
"12710",22,62,-3.33333349227905
"12711",22,62,-3.33333349227905
"12712",22,62,-3.33333349227905
"12713",22,62,-3.33333349227905
"12714",22,62,-3.33333349227905
"12715",22,62,-3.33333349227905
"12716",22,62,-3.33333349227905
"12717",22,62,-3.33333349227905
"12718",22,62,-3.33333349227905
"12719",22,62,-3.33333349227905
"12720",22,62,-3.33333349227905
"12721",22,62,-3.33333349227905
"12722",22,62,-3.33333349227905
"12723",21,62,-4.33333349227905
"12724",22,62,-3.33333349227905
"12725",22,62,-3.33333349227905
"12726",21,62,-4.33333349227905
"12727",22,62,-3.33333349227905
"12728",22,62,-3.33333349227905
"12729",22,62,-3.33333349227905
"12730",22,62,-3.33333349227905
"12731",22,62,-3.33333349227905
"12732",22,62,-3.33333349227905
"12733",22,62,-3.33333349227905
"12734",23,62,-2.33333349227905
"12735",22,62,-3.33333349227905
"12736",22,62,-3.33333349227905
"12737",23,62,-2.33333349227905
"12738",23,62,-2.33333349227905
"12739",23,62,-2.33333349227905
"12740",22,62,-3.33333349227905
"12741",23,62,-2.33333349227905
"12742",22,62,-3.33333349227905
"12743",23,62,-2.33333349227905
"12744",22,62,-3.33333349227905
"12745",23,62,-2.33333349227905
"12746",23,62,-2.33333349227905
"12747",23,62,-2.33333349227905
"12748",23,62,-2.33333349227905
"12749",23,62,-2.33333349227905
"12750",23,62,-2.33333349227905
"12751",23,62,-2.33333349227905
"12752",22,62,-3.33333349227905
"12753",23,62,-2.33333349227905
"12754",22,62,-3.33333349227905
"12755",22,62,-3.33333349227905
"12756",23,62,-2.33333349227905
"12757",23,62,-2.33333349227905
"12758",23,62,-2.33333349227905
"12759",23,62,-2.33333349227905
"12760",22,62,-3.33333349227905
"12761",23,62,-2.33333349227905
"12762",23,62,-2.33333349227905
"12763",22,62,-3.33333349227905
"12764",22,62,-2.33333349227905
"12765",22,62,-3.33333349227905
"12766",22,62,-2.33333349227905
"12767",22,62,-2.33333349227905
"12768",22,62,-3.33333349227905
"12769",22,62,-2.33333349227905
"12770",22,62,-2.33333349227905
"12771",22,62,-2.33333349227905
"12772",22,62,-2.33333349227905
"12773",22,62,-2.33333349227905
"12774",22,62,-2.33333349227905
"12775",22,62,-2.33333349227905
"12776",21,62,-3.33333349227905
"12777",22,62,-2.33333349227905
"12778",22,62,-2.33333349227905
"12779",21,62,-3.33333349227905
"12780",21,62,-3.33333349227905
"12781",22,62,-2.33333349227905
"12782",21,62,-3.33333349227905
"12783",21,62,-3.33333349227905
"12784",21,62,-3.33333349227905
"12785",21,62,-3.33333349227905
"12786",21,62,-3.33333349227905
"12787",21,62,-3.33333349227905
"12788",21,62,-3.33333349227905
"12789",21,62,-3.33333349227905
"12790",21,62,-3.33333349227905
"12791",21,62,-3.33333349227905
"12792",21,62,-3.33333349227905
"12793",21,62,-3.33333349227905
"12794",21,62,-3.33333349227905
"12795",21,62,-3.33333349227905
"12796",21,62,-3.33333349227905
"12797",20,62,-4.33333349227905
"12798",20,62,-4.33333349227905
"12799",21,62,-3.33333349227905
"12800",20,62,-4.33333349227905
"12801",20,62,-4.33333349227905
"12802",21,62,-3.33333349227905
"12803",20,62,-4.33333349227905
"12804",20,62,-4.33333349227905
"12805",21,62,-3.33333349227905
"12806",20,62,-4.33333349227905
"12807",20,62,-4.33333349227905
"12808",21,62,-3.33333349227905
"12809",20,62,-4.33333349227905
"12810",20,62,-4.33333349227905
"12811",21,62,-3.33333349227905
"12812",20,62,-4.33333349227905
"12813",19,62,-5.33333349227905
"12814",19,62,-5.33333349227905
"12815",20,62,-4.33333349227905
"12816",19,62,-5.33333349227905
"12817",20,62,-4.33333349227905
"12818",20,62,-4.33333349227905
"12819",20,62,-4.33333349227905
"12820",19,62,-5.33333349227905
"12821",19,62,-5.33333349227905
"12822",19,62,-5.33333349227905
"12823",19,62,-5.33333349227905
"12824",19,62,-5.33333349227905
"12825",19,62,-5.33333349227905
"12826",19,62,-5.33333349227905
"12827",19,62,-5.33333349227905
"12828",19,62,-5.33333349227905
"12829",19,62,-5.33333349227905
"12830",19,62,-5.33333349227905
"12831",19,62,-5.33333349227905
"12832",19,62,-5.33333349227905
"12833",18,62,-6.33333349227905
"12834",19,62,-5.33333349227905
"12835",19,62,-5.33333349227905
"12836",19,62,-5.33333349227905
"12837",19,62,-5.33333349227905
"12838",19,62,-5.33333349227905
"12839",19,62,-5.33333349227905
"12840",19,62,-5.33333349227905
"12841",19,62,-5.33333349227905
"12842",19,62,-5.33333349227905
"12843",19,62,-5.33333349227905
"12844",19,62,-5.33333349227905
"12845",19,62,-5.33333349227905
"12846",19,62,-5.33333349227905
"12847",19,62,-5.33333349227905
"12848",19,62,-5.33333349227905
"12849",19,62,-5.33333349227905
"12850",19,62,-5.33333349227905
"12851",19,62,-5.33333349227905
"12852",19,62,-5.33333349227905
"12853",19,62,-5.33333349227905
"12854",19,62,-5.33333349227905
"12855",19,62,-5.33333349227905
"12856",19,62,-5.33333349227905
"12857",19,62,-5.33333349227905
"12858",19,62,-5.33333349227905
"12859",19,62,-5.33333349227905
"12860",19,62,-5.33333349227905
"12861",19,62,-5.33333349227905
"12862",19,62,-5.33333349227905
"12863",19,62,-5.33333349227905
"12864",18,62,-6.33333349227905
"12865",19,62,-5.33333349227905
"12866",19,62,-5.33333349227905
"12867",19,62,-5.33333349227905
"12868",19,62,-5.33333349227905
"12869",20,62,-4.33333349227905
"12870",19,62,-5.33333349227905
"12871",19,62,-5.33333349227905
"12872",19,62,-5.33333349227905
"12873",19,62,-5.33333349227905
"12874",19,62,-5.33333349227905
"12875",20,62,-4.33333349227905
"12876",20,62,-4.33333349227905
"12877",20,62,-4.33333349227905
"12878",20,62,-4.33333349227905
"12879",19,62,-5.33333349227905
"12880",20,62,-4.33333349227905
"12881",20,62,-4.33333349227905
"12882",21,62,-3.33333349227905
"12883",20,62,-4.33333349227905
"12884",20,62,-4.33333349227905
"12885",21,62,-3.33333349227905
"12886",20,62,-4.33333349227905
"12887",20,62,-4.33333349227905
"12888",21,62,-3.33333349227905
"12889",20,62,-4.33333349227905
"12890",20,62,-4.33333349227905
"12891",21,62,-3.33333349227905
"12892",21,62,-3.33333349227905
"12893",20,62,-4.33333349227905
"12894",21,62,-3.33333349227905
"12895",21,62,-3.33333349227905
"12896",21,62,-3.33333349227905
"12897",21,62,-3.33333349227905
"12898",21,62,-3.33333349227905
"12899",20,62,-4.33333349227905
"12900",21,62,-3.33333349227905
"12901",21,62,-3.33333349227905
"12902",21,62,-3.33333349227905
"12903",21,62,-3.33333349227905
"12904",21,62,-3.33333349227905
"12905",21,62,-3.33333349227905
"12906",21,62,-3.33333349227905
"12907",21,61,-3.33333349227905
"12908",21,61,-3.33333349227905
"12909",21,61,-3.33333349227905
"12910",21,61,-3.33333349227905
"12911",21,61,-3.33333349227905
"12912",21,61,-3.33333349227905
"12913",21,61,-3.33333349227905
"12914",21,61,-3.33333349227905
"12915",22,61,-2.33333349227905
"12916",21,61,-3.33333349227905
"12917",21,61,-3.33333349227905
"12918",22,61,-2.33333349227905
"12919",22,61,-2.33333349227905
"12920",22,61,-2.33333349227905
"12921",21,61,-3.33333349227905
"12922",22,61,-2.33333349227905
"12923",22,61,-2.33333349227905
"12924",22,61,-2.33333349227905
"12925",22,61,-2.33333349227905
"12926",22,61,-2.33333349227905
"12927",21,61,-3.33333349227905
"12928",22,61,-2.33333349227905
"12929",22,61,-2.33333349227905
"12930",22,61,-2.33333349227905
"12931",22,61,-2.33333349227905
"12932",22,61,-2.33333349227905
"12933",22,61,-2.33333349227905
"12934",22,61,-2.33333349227905
"12935",21,61,-3.33333349227905
"12936",22,61,-2.33333349227905
"12937",22,61,-2.33333349227905
"12938",21,61,-3.33333349227905
"12939",22,61,-2.33333349227905
"12940",22,61,-2.33333349227905
"12941",22,61,-2.33333349227905
"12942",22,61,-2.33333349227905
"12943",22,61,-2.33333349227905
"12944",22,61,-2.33333349227905
"12945",22,61,-2.33333349227905
"12946",22,61,-2.33333349227905
"12947",22,61,-2.33333349227905
"12948",21,61,-3.33333349227905
"12949",21,61,-3.33333349227905
"12950",22,61,-2.33333349227905
"12951",21,61,-3.33333349227905
"12952",22,61,-2.33333349227905
"12953",22,61,-2.33333349227905
"12954",22,61,-2.33333349227905
"12955",21,61,-3.33333349227905
"12956",22,61,-2.33333349227905
"12957",21,61,-3.33333349227905
"12958",21,61,-3.33333349227905
"12959",22,61,-2.33333349227905
"12960",21,61,-3.33333349227905
"12961",21,61,-3.33333349227905
"12962",22,61,-2.33333349227905
"12963",21,61,-3.33333349227905
"12964",21,61,-3.33333349227905
"12965",22,61,-2.33333349227905
"12966",21,61,-3.33333349227905
"12967",21,61,-3.33333349227905
"12968",22,61,-2.33333349227905
"12969",21,61,-3.33333349227905
"12970",21,61,-3.33333349227905
"12971",22,61,-2.33333349227905
"12972",21,61,-3.33333349227905
"12973",21,61,-3.33333349227905
"12974",22,61,-2.33333349227905
"12975",21,61,-3.33333349227905
"12976",21,61,-3.33333349227905
"12977",22,61,-2.33333349227905
"12978",21,61,-3.33333349227905
"12979",21,61,-3.33333349227905
"12980",22,61,-2.33333349227905
"12981",20,61,-4.33333349227905
"12982",21,61,-3.33333349227905
"12983",21,61,-3.33333349227905
"12984",21,61,-3.33333349227905
"12985",21,61,-3.33333349227905
"12986",21,61,-3.33333349227905
"12987",20,61,-4.33333349227905
"12988",20,61,-4.33333349227905
"12989",21,61,-3.33333349227905
"12990",21,61,-3.33333349227905
"12991",20,61,-4.33333349227905
"12992",20,61,-4.33333349227905
